Area Name,Year,Month,Regional Unemployment Rate
Santa Barbara County,2023,January,4.8
Santa Cruz County,2023,January,6.3
Shasta County,2023,January,5.7
Sierra County,2023,January,5.9
Siskiyou County,2023,January,7.6
Solano County,2023,January,4.8
Sonoma County,2023,January,3.7
Stanislaus County,2023,January,6.6
Tehama County,2023,January,6.2
Trinity County,2023,January,7.3
Tulare County,2023,January,9.9
Tuolumne County,2023,January,5.4
Ventura County,2023,January,4.2
Alpine County,2023,February,5.1
Amador County,2023,February,5.5
Butte County,2023,February,5.6
Calaveras County,2023,February,4.4
Colusa County,2023,February,18.3
Del Norte County,2023,February,5.8
Fresno County,2023,February,8.2
Glenn County,2023,February,6.8
Humboldt County,2023,February,4.7
Imperial County,2023,February,15.8
Inyo County,2023,February,4.2
Kern County,2023,February,9.0
Kings County,2023,February,9.3
Lake County,2023,February,6.3
Lassen County,2023,February,6.8
Los Angeles County,2023,February,5.1
Madera County,2023,February,8.4
Marin County,2023,February,3.1
Mariposa County,2023,February,7.2
Mendocino County,2023,February,5.3
Merced County,2023,February,10.7
Modoc County,2023,February,8.9
Mono County,2023,February,3.8
Monterey County,2023,February,10.3
Napa County,2023,February,3.8
Nevada County,2023,February,4.1
Orange County,2023,February,3.4
Plumas County,2023,February,11.2
San Diego County,2023,February,3.7
San Joaquin County,2023,February,6.5
San Luis Obispo County,2023,February,3.4
Santa Barbara County,2023,February,4.8
Santa Cruz County,2023,February,6.9
Shasta County,2023,February,5.8
Sierra County,2023,February,5.9
Siskiyou County,2023,February,7.8
Solano County,2023,February,4.7
Sonoma County,2023,February,3.6
Stanislaus County,2023,February,6.7
Tehama County,2023,February,6.3
Trinity County,2023,February,7.0
Tulare County,2023,February,10.7
Tuolumne County,2023,February,5.6
Ventura County,2023,February,4.1
Alpine County,2023,March,5.2
Amador County,2023,March,5.6
Butte County,2023,March,5.5
Calaveras County,2023,March,4.5
Colusa County,2023,March,18.7
Del Norte County,2023,March,5.6
Fresno County,2023,March,8.4
Glenn County,2023,March,7.0
Humboldt County,2023,March,4.5
Imperial County,2023,March,15.3
Inyo County,2023,March,3.8
Kern County,2023,March,9.3
Kings County,2023,March,9.6
Lake County,2023,March,6.2
Lassen County,2023,March,6.3
Los Angeles County,2023,March,4.8
Madera County,2023,March,8.7
Marin County,2023,March,3.0
Mariposa County,2023,March,7.0
Mendocino County,2023,March,5.2
Merced County,2023,March,10.8
Modoc County,2023,March,8.5
Mono County,2023,March,3.7
Monterey County,2023,March,10.1
Napa County,2023,March,3.6
Nevada County,2023,March,4.1
Orange County,2023,March,3.3
Plumas County,2023,March,11.0
San Diego County,2023,March,3.5
San Joaquin County,2023,March,6.5
San Luis Obispo County,2023,March,3.3
Santa Barbara County,2023,March,4.6
Santa Cruz County,2023,March,6.8
Shasta County,2023,March,5.8
Sierra County,2023,March,6.4
Siskiyou County,2023,March,7.8
Solano County,2023,March,4.7
Sonoma County,2023,March,3.5
Stanislaus County,2023,March,6.7
Tehama County,2023,March,6.5
Trinity County,2023,March,7.0
Tulare County,2023,March,11.0
Tuolumne County,2023,March,5.5
Ventura County,2023,March,3.9
Alpine County,2023,April,5.0
Amador County,2023,April,4.6
Butte County,2023,April,4.7
Calaveras County,2023,April,3.7
Colusa County,2023,April,14.0
Del Norte County,2023,April,5.0
Fresno County,2023,April,7.2
Glenn County,2023,April,5.8
Humboldt County,2023,April,4.0
Imperial County,2023,April,13.7
Inyo County,2023,April,3.3
Kern County,2023,April,8.1
Kings County,2023,April,8.0
Lake County,2023,April,5.1
Lassen County,2023,April,5.1
Los Angeles County,2023,April,4.4
Madera County,2023,April,7.6
Marin County,2023,April,2.7
Mariposa County,2023,April,4.9
Mendocino County,2023,April,4.3
Merced County,2023,April,9.3
Modoc County,2023,April,6.4
Mono County,2023,April,3.2
Monterey County,2023,April,7.6
Napa County,2023,April,3.1
Nevada County,2023,April,3.5
Orange County,2023,April,2.9
Plumas County,2023,April,8.2
San Diego County,2023,April,3.2
San Joaquin County,2023,April,5.6
San Luis Obispo County,2023,April,2.9
Santa Barbara County,2023,April,3.7
Santa Cruz County,2023,April,5.9
Shasta County,2023,April,4.8
Sierra County,2023,April,5.6
Siskiyou County,2023,April,5.9
Solano County,2023,April,4.1
Sonoma County,2023,April,3.1
Stanislaus County,2023,April,6.0
Tehama County,2023,April,5.5
Trinity County,2023,April,5.6
Tulare County,2023,April,9.5
Tuolumne County,2023,April,4.5
Ventura County,2023,April,3.4
Alpine County,2023,May,6.7
Amador County,2023,May,4.5
Butte County,2023,May,4.6
Calaveras County,2023,May,3.7
Colusa County,2023,May,12.3
Del Norte County,2023,May,5.2
Fresno County,2023,May,7.1
Glenn County,2023,May,5.9
Humboldt County,2023,May,4.0
Imperial County,2023,May,15.4
Inyo County,2023,May,3.3
Kern County,2023,May,8.2
Kings County,2023,May,7.6
Lake County,2023,May,5.2
Lassen County,2023,May,4.5
Los Angeles County,2023,May,4.7
Madera County,2023,May,7.2
Marin County,2023,May,2.9
Mariposa County,2023,May,4.3
Mendocino County,2023,May,3.9
Merced County,2023,May,8.6
Modoc County,2023,May,5.6
Mono County,2023,May,3.4
Monterey County,2023,May,6.4
Napa County,2023,May,2.9
Nevada County,2023,May,3.5
Orange County,2023,May,3.1
Plumas County,2023,May,6.6
San Diego County,2023,May,3.3
San Joaquin County,2023,May,5.7
San Luis Obispo County,2023,May,2.9
Santa Barbara County,2023,May,3.4
Santa Cruz County,2023,May,5.5
Shasta County,2023,May,4.6
Sierra County,2023,May,4.2
Siskiyou County,2023,May,5.6
Solano County,2023,May,4.1
Sonoma County,2023,May,3.2
Stanislaus County,2023,May,6.1
Tehama County,2023,May,5.3
Trinity County,2023,May,5.1
Tulare County,2023,May,9.5
Tuolumne County,2023,May,4.4
Ventura County,2023,May,3.5
Alpine County,2023,June,7.4
Amador County,2023,June,4.7
Butte County,2023,June,5.2
Calaveras County,2023,June,3.9
Colusa County,2023,June,11.3
Del Norte County,2023,June,5.4
Fresno County,2023,June,7.3
Glenn County,2023,June,6.2
Humboldt County,2023,June,4.5
Imperial County,2023,June,16.5
Inyo County,2023,June,3.7
Kern County,2023,June,8.5
Kings County,2023,June,8.1
Lake County,2023,June,5.2
Lassen County,2023,June,4.7
Los Angeles County,2023,June,5.1
Madera County,2023,June,7.4
Marin County,2023,June,3.3
Mariposa County,2023,June,4.3
Mendocino County,2023,June,4.3
Merced County,2023,June,9.0
Modoc County,2023,June,5.1
Mono County,2023,June,3.6
Monterey County,2023,June,5.6
Napa County,2023,June,3.3
Nevada County,2023,June,3.8
Orange County,2023,June,3.6
Plumas County,2023,June,5.7
San Diego County,2023,June,3.9
San Joaquin County,2023,June,6.1
San Luis Obispo County,2023,June,3.5
Santa Barbara County,2023,June,3.8
Santa Cruz County,2023,June,5.2
Shasta County,2023,June,4.8
Sierra County,2023,June,4.0
Siskiyou County,2023,June,5.8
Solano County,2023,June,4.5
Sonoma County,2023,June,3.6
Stanislaus County,2023,June,6.6
Tehama County,2023,June,5.9
Trinity County,2023,June,5.0
Tulare County,2023,June,9.8
Tuolumne County,2023,June,4.8
Ventura County,2023,June,4.1
Alpine County,2023,July,7.2
Amador County,2023,July,4.9
Butte County,2023,July,5.2
Calaveras County,2023,July,4.0
Colusa County,2023,July,10.5
Del Norte County,2023,July,5.6
Fresno County,2023,July,7.1
Glenn County,2023,July,6.2
Humboldt County,2023,July,4.7
Imperial County,2023,July,17.9
Inyo County,2023,July,3.6
Kern County,2023,July,8.5
Kings County,2023,July,8.0
Lake County,2023,July,5.3
Lassen County,2023,July,4.9
Los Angeles County,2023,July,5.3
Madera County,2023,July,7.3
Marin County,2023,July,3.4
Mariposa County,2023,July,4.4
Mendocino County,2023,July,4.3
Merced County,2023,July,8.6
Modoc County,2023,July,4.8
Mono County,2023,July,3.6
Monterey County,2023,July,5.1
Napa County,2023,July,3.3
Nevada County,2023,July,3.7
Orange County,2023,July,3.6
Plumas County,2023,July,5.2
San Diego County,2023,July,4.0
San Joaquin County,2023,July,6.2
San Luis Obispo County,2023,July,3.4
Santa Barbara County,2023,July,3.7
Santa Cruz County,2023,July,4.9
Shasta County,2023,July,4.8
Sierra County,2023,July,3.8
Siskiyou County,2023,July,5.8
Solano County,2023,July,4.6
Sonoma County,2023,July,3.7
Stanislaus County,2023,July,6.5
Tehama County,2023,July,5.9
Trinity County,2023,July,5.0
Tulare County,2023,July,9.9
Tuolumne County,2023,July,4.8
Ventura County,2023,July,4.3
Alpine County,2023,August,7.9
Amador County,2023,August,5.2
Butte County,2023,August,5.4
Calaveras County,2023,August,4.4
Colusa County,2023,August,9.4
Del Norte County,2023,August,5.9
Fresno County,2023,August,7.1
Glenn County,2023,August,6.4
Humboldt County,2023,August,5.1
Imperial County,2023,August,20.0
Inyo County,2023,August,3.9
Kern County,2023,August,8.2
Kings County,2023,August,7.8
Lake County,2023,August,5.6
Lassen County,2023,August,5.1
Los Angeles County,2023,August,5.6
Madera County,2023,August,7.2
Marin County,2023,August,3.8
Mariposa County,2023,August,4.6
Mendocino County,2023,August,4.6
Merced County,2023,August,8.5
Modoc County,2023,August,5.0
Mono County,2023,August,3.8
Monterey County,2023,August,5.2
Napa County,2023,August,3.6
Nevada County,2023,August,4.1
Orange County,2023,August,4.0
Plumas County,2023,August,5.3
San Diego County,2023,August,4.4
San Joaquin County,2023,August,6.3
San Luis Obispo County,2023,August,3.8
Santa Barbara County,2023,August,4.1
Santa Cruz County,2023,August,5.2
Shasta County,2023,August,5.1
Sierra County,2023,August,4.0
Siskiyou County,2023,August,6.1
Solano County,2023,August,4.9
Sonoma County,2023,August,3.9
Stanislaus County,2023,August,6.5
Tehama County,2023,August,6.0
Trinity County,2023,August,5.2
Tulare County,2023,August,9.8
Tuolumne County,2023,August,5.2
Ventura County,2023,August,4.8
Alpine County,2023,September,6.8
Amador County,2023,September,4.9
Butte County,2023,September,5.0
Calaveras County,2023,September,4.2
Colusa County,2023,September,8.0
Del Norte County,2023,September,5.4
Fresno County,2023,September,6.5
Glenn County,2023,September,5.6
Humboldt County,2023,September,4.4
Imperial County,2023,September,18.9
Inyo County,2023,September,3.7
Kern County,2023,September,7.4
Kings County,2023,September,7.0
Lake County,2023,September,5.2
Lassen County,2023,September,4.3
Los Angeles County,2023,September,5.3
Madera County,2023,September,6.3
Marin County,2023,September,3.6
Mariposa County,2023,September,4.2
Mendocino County,2023,September,4.4
Merced County,2023,September,7.3
Modoc County,2023,September,4.8
Mono County,2023,September,3.8
Monterey County,2023,September,4.7
Napa County,2023,September,3.5
Nevada County,2023,September,3.9
Orange County,2023,September,3.8
Plumas County,2023,September,5.0
San Diego County,2023,September,4.2
San Joaquin County,2023,September,6.0
San Luis Obispo County,2023,September,3.7
Santa Barbara County,2023,September,3.8
Santa Cruz County,2023,September,4.9
Shasta County,2023,September,4.8
Sierra County,2023,September,3.7
Siskiyou County,2023,September,5.4
Solano County,2023,September,4.6
Sonoma County,2023,September,3.7
Stanislaus County,2023,September,5.9
Tehama County,2023,September,5.3
Trinity County,2023,September,4.9
Tulare County,2023,September,8.9
Tuolumne County,2023,September,4.8
Ventura County,2023,September,4.6
Alpine County,2023,October,7.8
Amador County,2023,October,5.1
Butte County,2023,October,5.2
Calaveras County,2023,October,4.3
Colusa County,2023,October,8.8
Del Norte County,2023,October,5.8
Fresno County,2023,October,7.1
Glenn County,2023,October,5.6
Humboldt County,2023,October,4.7
Imperial County,2023,October,19.9
Inyo County,2023,October,3.7
Kern County,2023,October,7.8
Kings County,2023,October,7.5
Lake County,2023,October,5.7
Lassen County,2023,October,4.2
Los Angeles County,2023,October,5.1
Madera County,2023,October,6.9
Marin County,2023,October,3.7
Mariposa County,2023,October,4.5
Mendocino County,2023,October,4.6
Merced County,2023,October,7.7
Modoc County,2023,October,4.7
Mono County,2023,October,4.5
Monterey County,2023,October,5.2
Napa County,2023,October,3.6
Nevada County,2023,October,4.0
Orange County,2023,October,3.9
Plumas County,2023,October,5.4
San Diego County,2023,October,4.3
San Joaquin County,2023,October,6.4
San Luis Obispo County,2023,October,3.7
Santa Barbara County,2023,October,4.0
Santa Cruz County,2023,October,5.1
Shasta County,2023,October,4.9
Sierra County,2023,October,3.9
Siskiyou County,2023,October,5.4
Solano County,2023,October,4.8
Sonoma County,2023,October,3.8
Stanislaus County,2023,October,6.2
Tehama County,2023,October,5.3
Trinity County,2023,October,5.0
Tulare County,2023,October,9.8
Tuolumne County,2023,October,4.9
Ventura County,2023,October,4.8
Alpine County,2023,November,7.8
Amador County,2023,November,5.1
Butte County,2023,November,5.2
Calaveras County,2023,November,4.4
Colusa County,2023,November,11.3
Del Norte County,2023,November,6.0
Fresno County,2023,November,7.7
Glenn County,2023,November,5.9
Humboldt County,2023,November,4.8
Imperial County,2023,November,18.9
Inyo County,2023,November,3.9
Kern County,2023,November,7.9
Kings County,2023,November,7.9
Lake County,2023,November,6.0
Lassen County,2023,November,4.7
Los Angeles County,2023,November,4.9
Madera County,2023,November,7.2
Marin County,2023,November,3.7
Mariposa County,2023,November,5.0
Mendocino County,2023,November,4.8
Merced County,2023,November,8.2
Modoc County,2023,November,5.8
Mono County,2023,November,4.2
Monterey County,2023,November,6.0
Napa County,2023,November,3.7
Nevada County,2023,November,4.1
Orange County,2023,November,3.8
Plumas County,2023,November,6.3
San Diego County,2023,November,4.3
San Joaquin County,2023,November,6.4
San Luis Obispo County,2023,November,3.6
Santa Barbara County,2023,November,4.1
Santa Cruz County,2023,November,5.7
Shasta County,2023,November,5.1
Sierra County,2023,November,4.2
Siskiyou County,2023,November,6.2
Solano County,2023,November,4.9
Sonoma County,2023,November,3.8
Stanislaus County,2023,November,6.4
Tehama County,2023,November,5.6
Trinity County,2023,November,5.2
Tulare County,2023,November,10.2
Tuolumne County,2023,November,5.0
Ventura County,2023,November,4.8
Alpine County,2023,December,6.8
Amador County,2023,December,5.2
Butte County,2023,December,5.6
Calaveras County,2023,December,4.6
Colusa County,2023,December,15.9
Del Norte County,2023,December,6.5
Fresno County,2023,December,8.1
Glenn County,2023,December,6.8
Humboldt County,2023,December,5.0
Imperial County,2023,December,18.1
Inyo County,2023,December,4.1
Kern County,2023,December,8.7
Kings County,2023,December,8.9
Lake County,2023,December,6.7
Lassen County,2023,December,5.5
Los Angeles County,2023,December,5.0
Madera County,2023,December,7.8
Marin County,2023,December,3.6
Mariposa County,2023,December,5.3
Mendocino County,2023,December,5.3
Merced County,2023,December,9.7
Modoc County,2023,December,7.6
Mono County,2023,December,4.2
Monterey County,2023,December,9.2
Napa County,2023,December,4.1
Nevada County,2023,December,4.2
Orange County,2023,December,3.8
Plumas County,2023,December,8.3
San Diego County,2023,December,4.3
San Joaquin County,2023,December,6.7
San Luis Obispo County,2023,December,3.7
Santa Barbara County,2023,December,4.7
Santa Cruz County,2023,December,6.7
Shasta County,2023,December,5.4
Sierra County,2023,December,4.9
Siskiyou County,2023,December,7.4
Solano County,2023,December,5.0
Sonoma County,2023,December,3.8
Stanislaus County,2023,December,6.9
Tehama County,2023,December,6.2
Trinity County,2023,December,5.9
Tulare County,2023,December,10.9
Tuolumne County,2023,December,5.2
Ventura County,2023,December,4.8
Alpine County,2024,January,6.6
Amador County,2024,January,6.2
Butte County,2024,January,6.6
Calaveras County,2024,January,5.3
Colusa County,2024,January,19.6
Del Norte County,2024,January,7.1
Fresno County,2024,January,8.8
Glenn County,2024,January,8.1
Humboldt County,2024,January,5.9
Imperial County,2024,January,17.9
Inyo County,2024,January,4.8
Kern County,2024,January,9.5
Kings County,2024,January,9.9
Lake County,2024,January,7.4
Lassen County,2024,January,7.1
